q1,q2,q3,xe,ye,thetae 
2.47,-2.8,-1,2.81,-4.71,-76.2
1.96,-2.04,-1,7.62,-0.26,-61.88
1.64,-0.82,-1,11.18,10.85,-10.31
0.81,-2.3,0,5.96,-8.88,-85.37
1.17,-2.21,-1,3.11,-5.84,-116.88
0.69,-2.53,1,8.21,-7.5,-48.13
0.11,-1.91,-1,-1.23,-8.39,-160.43
3.06,-1.54,-1,-0.55,11.04,29.79
1.34,-0.17,-1,11.23,14.44,9.74
0.18,-2.06,1,9.22,-10.81,-50.42
0.07,-2.24,0,-0.91,-11.07,-124.33
1.01,-0.9,-1,15.09,1.26,-50.99
0.06,-2.05,1,7.98,-11.83,-56.72
2.87,-0.27,-1,-12.95,12.48,91.67
1.91,-2.78,-1,0.12,-5.44,-107.14
1.48,-2.37,-1,2.84,-5.11,-108.29
0.13,-2.52,-1,-4.96,-2.15,-194.23
0.44,-2.17,0,4.11,-10.84,-99.12
2.62,-1.46,0,-0.48,16.32,66.46
2.95,-2.06,1,-4.66,13.42,108.29
2.01,-0.03,1,-12.67,13.88,170.74
3.01,-0.28,-1,-14.46,10.63,99.12
0.25,-0.49,-1,15.86,-6.55,-71.05
3.07,-1.73,-1,1.22,9.65,19.48
2.18,-0.81,1,-7.63,17.48,135.79
2.01,-2.13,-1,7.02,-0.8,-64.17
1.43,-0.19,-1,10.06,15.22,13.75
0.15,-0.45,0,20.3,-3.09,-17.19
2.09,-2.04,-2,0.93,-0.08,-111.73
1.34,-1.66,-1,9.98,-2.17,-75.63
0.14,-1.22,1,17.21,-5.76,-4.58
0.85,-1.96,-1,4.14,-7.02,-120.89
1.27,-1.84,-1,7.97,-4.09,-89.95
0.62,-2.63,0,-0.26,-8.6,-115.16
0.84,-3.0,0,-3.11,-6.43,-123.76
0.51,-1.87,0,9.04,-10.27,-77.92
1.51,-1.26,0,13.99,10.45,14.32
2.37,-3.1,0,5.41,-4.46,-41.83
1.8,-1.52,1,7.14,15.46,73.34
1.01,-0.2,1,6.89,17.8,103.71
0.37,-2.94,0,-5.25,-5.04,-147.25
0.35,-2.42,-1,-3.76,-4.25,-175.9
0.1,-2.43,-1,-4.73,-3.07,-190.79
3.0,-1.62,2,-12.4,6.21,193.66
2.46,-2.72,0,8.09,0.81,-14.9
1.8,-2.27,1,10.69,7.19,30.37
1.81,-1.29,-1,10.63,7.05,-27.5
2.23,-1.21,1,-3.66,17.8,115.74
2.55,-1.51,0,1.28,15.98,59.59
0.7,-0.3,0,18.25,9.96,22.92
2.66,-0.53,1,-16.92,9.26,179.34
0.12,-1.73,-1,0.64,-9.7,-149.54
1.94,-3.02,1,7.75,-0.2,-4.58
0.72,-1.83,-1,4.78,-7.66,-120.89
2.79,-2.0,0,3.28,12.36,45.26
2.35,-2.11,0,8.68,8.31,13.75
0.75,-0.37,0,18.12,9.96,21.77
1.35,-2.02,-1,6.33,-4.48,-95.68
2.04,-1.89,0,10.68,8.34,8.59
2.38,-0.23,-1,-6.04,17.08,65.89
1.87,-1.83,1,8.47,13.01,59.59
1.06,-2.56,1,10.06,-4.23,-28.65
0.15,-1.08,1,18.09,-4.08,4.01
2.45,-0.66,0,-8.44,18.13,102.56
1.89,-1.21,-1,9.89,8.85,-18.33
0.6,-0.06,-1,18.05,4.44,-26.36
0.47,-1.25,1,18.05,-0.23,12.61
1.33,-1.99,1,13.8,4.84,19.48
0.98,-2.57,0,3.63,-8.18,-91.1
0.28,-1.89,1,12.19,-9.07,-34.95
2.12,-2.88,1,8.22,2.81,13.75
3.06,-3.13,1,4.19,5.69,53.29
2.57,-0.77,1,-14.07,12.95,160.43
2.28,-1.76,-2,2.15,1.82,-84.8
2.21,-2.62,-1,3.36,-4.08,-80.79
1.11,-1.3,1,14.81,10.02,46.41
0.82,-0.49,1,13.07,14.18,76.2
2.63,-0.06,0,-17.88,11.0,147.25
0.46,-0.73,2,11.91,8.15,99.12
1.77,-1.39,1,6.44,16.33,79.07
1.64,-2.89,1,8.51,-1.39,-14.32
2.5,-2.53,0,8.39,3.77,-1.72
1.55,-2.04,0,12.5,0.41,-28.07
0.24,-1.94,1,11.25,-9.79,-40.11
2.0,-2.17,1,8.71,10.35,47.56
1.29,-0.03,1,-0.37,18.79,129.49
2.41,-2.54,1,6.25,9.12,49.85
0.9,-1.11,0,18.04,2.56,-12.03
2.96,-0.22,1,-19.11,0.06,214.29
0.92,-1.51,0,15.87,-2.22,-33.8
0.42,-1.15,-1,10.5,-8.73,-99.12
1.07,-0.73,0,16.56,10.81,19.48
1.7,-1.66,-2,3.44,0.75,-112.3
2.38,-0.63,0,-7.56,18.61,100.27
1.17,-1.24,0,16.7,5.47,-4.01
1.81,-2.41,0,9.9,-1.1,-34.38
2.72,-2.81,0,7.56,1.61,-5.16
0.04,-2.37,-1,-4.7,-3.49,-190.79
2.76,-0.06,0,-19.15,8.59,154.7
1.93,-0.37,1,-8.23,17.4,146.68
3.12,-0.89,-1,-8.95,12.28,70.47
2.66,-0.22,0,-16.9,12.28,139.8
1.32,-0.9,0,14.52,12.49,24.06
1.08,-0.48,0,14.85,14.08,34.38
2.63,-0.6,0,-12.31,15.98,116.31
0.37,-1.45,0,13.12,-9.82,-61.88
1.36,-0.54,-1,13.13,10.71,-10.31
1.24,-0.74,-1,14.56,6.62,-28.65
0.03,-2.87,1,-1.55,-8.62,-105.42
2.54,-0.48,-1,-5.64,16.25,60.73
1.18,-3.1,1,4.51,-5.67,-52.71
1.4,-2.52,0,7.29,-5.7,-64.17
2.87,-0.07,0,-19.93,6.57,160.43
0.14,-2.51,1,3.31,-10.76,-78.5
1.08,-1.02,1,13.71,12.7,60.73
1.81,-0.96,1,1.03,18.79,106.0
2.64,-1.63,-1,4.58,9.36,0.57
1.66,-1.12,-1,11.65,7.46,-26.36
0.46,-0.34,-1,17.68,-1.45,-50.42
2.45,-1.59,-1,6.11,8.79,-8.02
0.8,-2.78,1,5.99,-7.21,-56.15
0.57,-1.21,-1,11.02,-7.39,-93.97
1.11,-1.23,1,14.52,10.83,50.42
0.58,-2.12,0,6.29,-10.16,-88.24
2.21,-0.49,0,-6.26,19.46,98.55
1.41,-2.12,1,13.14,4.35,16.62
2.51,-0.98,1,-11.1,15.15,144.96
0.46,-1.91,-1,1.72,-8.31,-140.37
2.84,-2.48,-1,5.48,0.36,-36.67
0.1,-0.97,1,18.42,-3.74,7.45
2.01,-0.04,-1,-1.74,18.56,55.58
1.35,-3.06,1,5.87,-4.67,-40.68
1.58,-2.53,-1,1.42,-5.2,-111.73
1.62,-1.32,0,13.03,11.13,17.19
1.35,-0.1,-1,10.52,15.2,14.32
1.86,-2.53,0,8.98,-1.98,-38.39
2.29,-0.83,0,-3.06,19.18,83.65
1.93,-1.66,1,6.36,15.11,72.77
2.18,-1.69,-1,8.28,5.62,-29.22
0.81,-2.66,1,7.52,-6.92,-48.7
0.05,-1.38,0,10.33,-13.25,-76.2
1.6,-1.95,1,11.94,8.83,37.24
2.57,-0.0,1,-18.14,4.67,204.55
0.61,-2.38,0,2.97,-9.71,-101.41
1.88,-1.07,0,7.52,16.81,46.41
1.7,-0.14,1,-6.68,17.79,146.68
0.51,-2.45,1,7.71,-8.76,-53.86
0.11,-1.37,-1,4.65,-11.3,-129.49
0.24,-3.06,1,-1.57,-7.33,-104.28
1.6,-0.45,0,5.51,19.78,65.89
2.01,-1.09,-1,8.24,11.35,-4.58
1.02,-2.43,0,5.91,-7.85,-80.79
1.94,-0.33,1,-8.83,17.07,149.54
0.65,-1.76,1,15.64,-2.8,-6.3
0.01,-2.06,1,7.26,-12.21,-60.16
2.96,-2.87,1,3.32,8.1,62.45
2.09,-1.54,1,2.64,16.73,88.81
1.36,-0.94,0,14.25,12.55,24.06
0.13,-1.7,1,12.84,-9.87,-32.66
1.75,-1.57,0,12.53,9.39,10.31
1.92,-2.27,-1,5.71,-2.65,-77.35
0.18,-0.83,0,18.03,-7.22,-37.24
2.91,-2.48,0,5.91,7.44,24.64
1.55,-1.04,1,6.68,17.4,86.52
2.61,-0.83,-1,-2.51,15.32,44.69
1.79,-1.76,1,9.08,13.04,59.01
2.73,-0.45,-1,-8.97,14.82,73.34
1.1,-0.74,-1,15.34,4.52,-36.67
3.06,-2.65,0,5.86,6.15,23.49
1.06,-1.77,1,15.44,3.55,16.62
1.33,-0.3,1,2.17,19.07,116.31
0.64,-2.66,-1,-4.37,-2.97,-173.03
2.79,-0.95,-1,-3.76,14.37,48.13
2.34,-2.01,-1,7.24,2.95,-38.39
3.05,-2.42,-1,5.21,2.23,-21.2
1.19,-0.48,-1,14.62,9.06,-16.62
0.51,-1.85,-1,2.84,-8.43,-134.07
1.81,-2.13,1,10.43,9.0,38.96
1.86,-0.32,1,-7.55,17.67,145.53
1.04,-0.54,-1,15.83,6.04,-28.65
2.75,-0.04,1,-18.73,1.83,212.57
3.04,-1.18,0,-10.96,14.13,106.57
0.72,-0.88,1,16.85,8.71,48.13
1.63,-0.26,1,-4.04,18.73,135.79
0.29,-2.52,0,-1.87,-9.07,-127.77
2.16,-3.13,1,7.06,0.26,1.72
0.24,-0.09,-1,18.34,-2.55,-48.7
0.05,-1.53,1,13.83,-9.85,-27.5
1.1,-2.15,0,10.14,-5.91,-60.16
0.11,-1.69,-1,0.97,-9.96,-147.82
2.05,-1.51,1,2.99,16.81,88.24
2.36,-1.35,0,2.48,16.79,57.87
0.29,-2.88,1,0.61,-8.67,-91.1
1.73,-2.96,1,8.05,-1.28,-13.18
1.04,-1.05,-1,14.27,0.04,-57.87
1.64,-2.73,1,9.73,0.15,-5.16
2.65,-0.09,-1,-11.94,14.15,89.38
0.92,-0.21,0,14.86,14.69,40.68
0.45,-2.63,-1,-4.7,-2.43,-182.2
0.69,-1.98,-1,2.73,-7.54,-131.21
2.08,-1.52,-1,8.85,6.85,-25.21
1.05,-3.12,-1,-6.85,-0.57,-175.9
1.1,-3.1,0,-2.65,-6.49,-114.59
2.97,-2.65,1,1.48,10.18,75.63
0.38,-2.33,-1,-2.96,-5.24,-169.02
1.38,-0.54,2,-0.68,14.16,162.72
2.44,-1.18,-1,3.56,12.98,14.9
2.04,-2.47,1,9.09,7.1,32.66
0.7,-2.94,1,3.28,-7.6,-71.05
0.57,-2.47,1,7.98,-8.33,-51.57
1.87,-2.01,-1,7.79,-0.65,-65.32
0.97,-2.0,-1,4.46,-6.5,-116.31
0.67,-2.98,0,-3.95,-6.0,-132.35
1.79,-1.57,1,7.71,14.93,69.9
1.08,-2.83,-1,-4.42,-3.39,-157.56
1.25,-0.99,-1,14.14,3.72,-42.4
2.06,-2.41,1,8.86,8.01,37.24
2.97,-2.93,0,7.09,1.76,2.29
0.27,-2.37,1,6.39,-10.41,-63.03
0.62,-2.44,0,2.24,-9.5,-104.28
0.05,-0.63,1,19.24,-0.63,24.06
3.01,-2.71,1,1.62,9.73,74.48
2.92,-2.6,1,1.55,10.52,75.63
1.73,-0.13,-1,4.46,17.86,34.38
0.79,-2.34,1,11.04,-5.68,-31.51
1.4,-1.3,-1,12.51,2.11,-51.57
2.69,-2.66,0,7.7,3.47,1.72
1.36,-1.72,0,14.57,1.91,-20.63
2.19,-2.7,1,8.22,5.58,28.07
1.49,-0.02,-1,7.51,17.11,26.93
2.39,-1.22,0,0.35,17.67,67.04
2.48,-1.71,1,-1.88,16.04,101.41
3.08,-0.88,0,-15.23,11.75,126.05
2.7,-2.34,0,6.77,7.92,20.63
2.46,-1.45,1,-4.69,16.67,115.16
2.79,-1.02,-1,-2.93,14.15,44.12
2.88,-1.64,-1,2.31,10.09,13.75
0.01,-1.26,0,11.41,-13.22,-71.62
0.18,-0.22,-1,17.42,-5.06,-59.59
0.93,-3.13,-1,-6.92,0.36,-183.35
2.26,-3.01,2,2.88,7.27,71.62
2.45,-1.1,0,-2.33,18.12,77.35
1.65,-0.66,0,7.13,18.68,56.72
2.41,-0.95,1,-9.87,16.04,140.95
1.09,-0.7,0,16.19,11.53,22.35
1.3,-2.13,-1,4.8,-5.19,-104.85
1.8,-0.73,-1,8.75,13.45,4.01
3.13,-2.55,-1,5.25,1.06,-24.06
2.67,-0.43,1,-17.54,7.98,185.64
2.41,-0.88,-1,1.12,15.21,30.37
2.11,-0.27,-1,-0.78,17.97,48.13
2.57,-2.43,1,3.97,11.12,65.32
2.15,-1.45,2,-4.81,13.36,154.7
3.08,-0.35,0,-19.82,6.03,156.42
0.68,-0.68,-1,16.23,-1.49,-57.3
0.8,-0.47,0,18.12,9.56,18.91
1.61,-1.92,-1,8.2,-1.9,-75.06
1.52,-0.27,-1,9.35,15.37,14.32
0.55,-1.78,1,15.12,-4.53,-13.18
2.78,-1.31,0,-5.14,16.41,84.22
2.82,-0.79,0,-12.85,14.76,116.31
0.25,-2.74,1,1.78,-9.49,-85.37
1.7,-0.74,1,0.46,19.15,112.3
2.66,-1.08,-1,-0.41,14.08,33.23
2.8,-0.74,-1,-6.46,14.63,60.73
2.5,-1.2,1,-8.4,16.15,131.78
0.84,-1.76,1,15.89,0.2,4.58
2.39,-1.08,1,-8.03,16.72,132.35
0.65,-1.57,0,14.05,-6.9,-52.71
2.3,-2.95,1,7.48,3.38,20.05
0.64,-1.25,0,17.09,-3.84,-34.95
2.11,-0.41,0,-5.4,19.89,97.4
0.74,-2.43,-1,-1.96,-5.29,-154.13
1.91,-2.18,0,11.16,2.87,-15.47
2.78,-2.89,1,4.82,7.15,50.99
2.23,-0.28,1,-13.75,13.37,169.02
1.83,-1.27,-1,10.47,7.5,-25.21
1.77,-2.77,1,9.4,0.97,0.0
1.71,-0.69,0,6.36,18.86,58.44
2.05,-0.77,-1,5.51,14.85,16.04
0.99,-0.24,-1,15.75,8.89,-14.32
0.53,-1.67,1,15.89,-3.8,-8.02
1.06,-2.38,-1,0.39,-5.8,-132.93
0.83,-1.03,1,16.46,8.8,45.84
2.21,-1.91,0,9.2,9.76,17.19
0.73,-2.38,1,10.23,-6.55,-37.24
0.34,-1.76,-1,2.4,-9.21,-138.66
0.69,-2.8,0,-1.79,-7.56,-120.89
2.59,-1.82,1,-2.32,15.4,101.41
2.44,-1.6,-1,6.24,8.62,-9.17
1.02,-1.98,-1,5.02,-6.25,-112.3
0.37,-2.63,1,4.22,-9.54,-72.19
1.74,-2.3,0,10.68,-0.54,-32.09
2.17,-0.53,-1,1.18,16.94,36.67
2.63,-2.51,-1,5.31,-1.13,-50.42
0.2,-1.82,1,12.21,-9.67,-35.52
0.46,-0.3,-1,17.86,-0.99,-48.13
2.48,-1.56,1,-3.68,16.45,110.01
1.75,-0.56,-2,6.18,8.32,-46.41
2.83,-0.9,1,-15.97,10.17,167.88
2.35,-1.86,-1,7.37,4.86,-29.22
0.03,-1.24,0,11.94,-12.89,-69.33
2.58,-0.69,-1,-3.72,15.81,50.99
2.05,-0.06,0,-8.93,19.0,114.02
1.04,-2.17,-1,2.82,-6.23,-122.04
2.33,-1.36,-1,6.14,10.64,-1.72
2.93,-0.54,-1,-10.7,13.14,79.64
2.07,-0.31,0,-5.98,19.9,100.84
0.05,-1.4,1,15.1,-8.88,-20.05
1.94,-0.67,1,-4.96,18.57,130.06
0.58,-1.71,-2,1.84,-2.58,-179.34
2.19,-2.46,1,7.9,8.5,41.83
1.36,-1.99,0,12.78,-1.4,-36.1
0.11,-1.26,-2,2.82,-5.56,-180.48
2.28,-0.11,-1,-5.78,17.54,67.04
3.07,-0.81,2,-14.49,-0.39,244.08
0.51,-2.51,1,6.98,-8.84,-57.3
2.51,-1.1,0,-3.41,17.95,80.79
2.31,-2.12,-1,6.98,1.43,-46.41
1.9,-0.84,-1,8.15,13.15,3.44
2.31,-1.72,-1,7.52,6.28,-23.49
0.9,-1.92,2,11.91,5.33,56.15
1.68,-3.0,0,2.71,-6.6,-75.63
3.04,-3.06,1,3.93,6.38,56.15
1.15,-0.16,1,3.85,18.64,114.02
1.93,-1.51,1,4.98,16.33,81.36
2.13,-1.98,-1,7.83,1.72,-48.7
0.0,-1.09,-1,6.76,-12.28,-119.75
1.2,-0.15,0,9.5,18.67,60.16
1.33,-3.04,0,-0.27,-7.07,-97.98
2.26,-2.39,1,7.0,9.85,49.85
2.06,-0.02,0,-9.62,18.67,116.88
0.5,-3.04,0,-5.4,-4.57,-145.53
1.25,-1.88,0,13.52,-1.61,-36.1
1.73,-2.75,1,9.55,0.81,-1.15
1.2,-0.65,-1,14.81,7.14,-25.78
0.2,-2.86,1,0.03,-8.82,-95.11
1.65,-0.7,0,7.59,18.37,54.43
2.97,-1.3,0,-8.28,15.13,95.68
3.02,-2.32,-1,5.09,3.29,-17.19
0.7,-1.86,0,10.94,-8.33,-66.46
0.48,-1.91,1,13.55,-6.62,-24.64
0.02,-1.15,1,16.93,-7.1,-7.45
3.12,-0.05,1,-18.17,-4.95,233.19
0.98,-1.34,0,17.0,0.88,-20.63
0.4,-0.49,0,20.39,1.47,-5.16
1.72,-2.77,0,5.93,-5.22,-60.16
2.17,-1.09,-1,6.33,12.51,4.58
1.38,-2.36,-1,2.44,-5.36,-113.45
1.52,-3.08,1,6.36,-3.73,-32.09
0.31,-2.38,-1,-3.67,-4.51,-175.9
2.05,-1.87,1,6.33,13.94,67.61
0.28,-1.45,0,12.19,-10.96,-67.04
3.14,-0.26,1,-18.94,-2.89,222.31
2.59,-0.02,0,-17.74,11.24,147.25
0.84,-2.19,-1,1.29,-6.6,-134.65
1.56,-1.28,1,8.81,15.64,73.34
2.92,-1.35,-1,-0.93,12.32,32.66
1.29,-0.51,0,11.89,16.57,44.69
0.12,-1.19,0,13.67,-11.44,-61.31
1.04,-0.97,1,13.89,12.67,61.31
1.81,-2.85,1,8.88,0.48,-2.29
0.39,-0.57,1,18.14,6.53,46.98
1.1,-0.79,1,11.65,15.14,75.06
2.55,-1.16,2,-11.34,9.07,194.23
1.33,-1.17,1,11.38,14.33,66.46
1.99,-1.48,-1,9.44,6.52,-28.07
2.21,-0.08,1,-14.89,11.63,179.34
2.26,-0.04,0,-12.92,16.55,127.2
0.02,-0.33,0,20.33,-4.13,-17.76
1.61,-1.02,-1,11.96,8.1,-23.49
1.79,-1.67,-1,9.89,2.28,-50.42
0.52,-2.7,1,4.74,-8.73,-67.61
1.7,-0.95,1,2.97,18.6,100.27
1.04,-3.1,-1,-6.72,-0.71,-175.33
0.55,-1.48,0,14.34,-7.56,-53.29
1.46,-2.15,-1,5.34,-4.45,-96.83
0.89,-0.18,0,15.02,14.57,40.68
0.25,-1.75,-1,1.67,-9.44,-143.24
1.18,-1.28,-1,12.81,-0.47,-63.03
0.09,-1.01,0,15.45,-10.51,-52.71
1.44,-1.79,0,14.06,2.14,-20.05
1.92,-1.03,1,-0.19,18.66,108.29
0.5,-2.09,0,5.87,-10.64,-91.1
3.03,-2.76,0,6.54,4.51,15.47
3.09,-0.82,1,-18.44,4.82,187.36
2.13,-0.65,-1,3.13,16.14,27.5
1.27,-2.99,0,-0.01,-7.16,-98.55
2.01,-1.04,1,-1.74,18.56,112.87
2.27,-2.2,1,5.84,11.99,61.31
0.95,-0.39,1,10.08,16.41,89.38
3.01,-2.03,0,0.86,12.55,56.15
0.89,-0.2,-1,16.47,7.76,-17.76
1.58,-2.63,-1,0.19,-5.28,-117.46
0.57,-0.29,0,19.35,7.65,16.04
2.14,-0.45,-1,0.79,17.3,39.53
0.87,-0.44,1,11.86,15.2,81.93
2.27,-1.61,-1,7.62,7.31,-19.48
2.28,-1.27,0,2.89,17.17,57.87
1.57,-2.2,0,11.32,-1.25,-36.1
2.69,-0.95,0,-8.66,16.85,99.69
3.11,-0.46,-2,-7.59,7.76,37.24
0.18,-2.81,-1,-5.4,1.11,-207.98
2.56,-2.87,1,6.22,6.17,39.53
0.2,-1.06,0,15.99,-9.22,-49.27
1.63,-1.49,0,13.45,8.94,8.02
0.27,-0.29,1,17.64,7.54,56.15
0.78,-0.6,-1,16.64,1.06,-46.98
1.22,-0.34,-1,13.82,11.13,-6.88
2.77,-3.13,-1,1.49,-6.77,-77.92
2.06,-1.29,0,6.76,15.92,44.12
0.27,-1.99,0,4.67,-11.98,-98.55
0.7,-2.4,1,9.81,-6.94,-40.11
0.31,-1.64,0,10.0,-11.46,-76.2
2.7,-2.37,0,6.92,7.53,18.91
2.63,-1.39,0,-1.56,16.67,71.05
1.76,-2.07,1,10.75,9.2,39.53
0.17,-2.89,-1,-5.35,2.15,-213.14
0.46,-0.05,1,13.81,12.81,80.79
2.38,-0.67,1,-12.4,14.69,155.27
2.18,-2.18,-1,6.78,-0.15,-57.3
1.95,-1.16,1,0.81,18.31,102.56
1.62,-3.08,1,6.7,-3.07,-26.36
2.73,-2.32,-1,5.82,1.7,-33.8
2.93,-2.94,-1,3.88,-4.53,-57.87
0.67,-0.86,0,19.23,1.7,-10.89
1.43,-1.62,0,14.73,4.29,-10.89
1.49,-0.95,1,6.78,17.57,88.24
0.7,-2.83,0,-2.07,-7.36,-122.04
1.13,-0.06,-1,13.33,12.96,4.01
2.89,-2.06,0,2.67,12.07,47.56
1.31,-0.53,-1,13.61,10.16,-12.61
2.71,-1.49,0,-1.55,16.08,69.9
3.0,-1.09,-1,-4.96,13.12,52.14
2.99,-2.79,-1,4.82,-2.57,-45.84
2.24,-0.65,1,-10.44,16.16,148.4
0.32,-1.09,-1,10.28,-9.53,-101.41
2.18,-2.15,-1,6.95,0.18,-55.58
1.32,-0.61,-1,13.75,9.34,-16.62
2.78,-2.5,-1,5.44,-0.2,-41.25
3.09,-2.38,-1,5.03,2.92,-16.62
0.37,-2.87,1,1.41,-8.64,-85.94
2.69,-1.94,-1,5.61,6.09,-14.32
0.97,-2.28,0,7.57,-7.75,-75.06
1.28,-2.27,-1,3.0,-5.54,-114.02
1.84,-2.28,-1,5.38,-3.17,-82.51
2.53,-2.61,0,8.22,2.9,-4.58
0.9,-2.14,-1,2.28,-6.63,-128.34
1.09,-2.1,0,10.68,-5.65,-57.87
2.93,-2.27,1,-1.94,12.73,95.11
1.41,-0.38,-1,11.72,13.12,1.72
2.45,-1.11,1,-8.66,16.31,134.07
0.62,-0.53,-1,16.97,-0.83,-52.14
0.81,-0.26,1,10.94,15.73,88.81
0.72,-2.76,1,5.64,-7.66,-59.59
2.02,-2.91,0,5.77,-4.57,-50.99
0.12,-1.28,1,16.66,-6.69,-9.17
2.89,-2.33,-1,5.48,2.48,-25.21
3.11,-2.58,1,-0.67,10.75,87.66
0.02,-1.41,0,9.52,-13.63,-79.64
3.01,-1.16,1,-15.57,9.66,163.29
1.25,-0.11,1,1.36,18.9,122.61
3.09,-2.2,0,1.82,11.24,50.99
1.7,-1.81,0,13.01,5.4,-6.3
0.7,-0.26,0,18.02,10.47,25.21
3.06,-0.09,2,-12.09,-5.0,284.76
1.4,-2.08,1,13.28,4.7,18.33
1.98,-1.58,0,10.11,11.87,22.92
0.92,-3.07,0,-3.42,-6.15,-123.19
1.26,-1.85,1,14.38,5.56,23.49
2.72,-0.57,1,-17.22,8.66,180.48
2.01,-1.4,1,2.49,17.34,92.25
2.46,-2.46,1,5.35,10.3,57.3
0.19,-2.98,1,-1.22,-7.92,-102.56
2.78,-2.19,1,-0.87,13.37,91.1
0.62,-1.52,-1,7.79,-8.04,-108.86
1.79,-2.42,1,10.66,5.24,21.2
0.9,-2.24,-1,1.08,-6.36,-134.07
0.01,-0.64,1,19.18,-1.52,21.2
1.9,-1.57,1,6.03,15.69,76.2
0.32,-0.3,0,20.64,2.48,1.15
2.73,-0.24,0,-17.55,11.29,142.67
1.29,-1.69,0,14.83,1.27,-22.92
1.92,-0.59,1,-5.54,18.45,133.5
0.7,-1.58,0,14.27,-6.28,-50.42
0.39,-0.07,-1,18.56,0.46,-38.96
2.14,-0.31,-1,-0.84,17.83,47.56
2.35,-0.57,-1,-1.4,16.75,44.69
0.73,-1.95,0,10.03,-8.48,-69.9
2.28,-1.64,1,0.57,16.48,93.97
2.86,-1.67,0,-1.52,14.94,68.18
1.88,-0.1,2,-9.21,9.34,216.58
1.58,-0.88,-1,11.98,9.44,-17.19
1.41,-2.51,0,7.47,-5.57,-63.03
1.05,-2.54,-1,-1.52,-5.15,-142.67
1.43,-0.63,-1,12.72,10.56,-11.46
2.52,-0.81,0,-7.63,17.94,97.98
2.66,-0.29,-1,-9.83,14.98,78.5
0.68,-0.39,0,18.86,8.4,16.62
0.09,-0.59,1,19.26,0.63,28.65
1.18,-2.69,-1,-2.56,-4.65,-143.81
2.94,-2.4,1,-0.64,12.0,88.24
0.29,-3.0,1,-0.62,-7.86,-97.98
0.26,-0.33,-1,17.11,-4.83,-61.31
1.19,-1.67,-1,9.45,-3.71,-84.8
1.14,-0.47,-1,15.03,8.44,-18.91
2.52,-0.78,-1,-1.7,15.7,42.4
2.87,-2.12,-1,5.16,4.92,-14.32
1.48,-1.77,1,12.65,9.53,40.68
0.55,-0.92,-1,13.89,-5.73,-78.5
2.29,-0.59,1,-11.84,15.2,154.7
0.12,-1.53,-1,2.86,-10.75,-138.08
0.07,-1.86,0,3.94,-13.18,-102.56
3.04,-0.85,-1,-8.42,12.91,68.18
0.83,-2.58,1,8.6,-6.49,-42.97
2.45,-3.06,0,6.08,-3.56,-34.95
3.03,-2.05,-1,3.94,6.45,-1.15
0.14,-2.79,1,0.21,-9.31,-94.54
2.79,-1.62,2,-10.84,8.66,181.63
0.88,-0.59,-1,16.48,2.83,-40.68
0.91,-3.13,1,2.47,-6.62,-69.9
0.8,-2.51,0,2.93,-8.84,-97.98
0.14,-0.15,1,17.77,6.76,56.72
1.44,-2.43,-1,1.9,-5.31,-114.02
0.36,-2.23,1,9.0,-9.57,-49.85
2.75,-2.25,0,5.82,9.38,28.65
1.34,-0.92,1,9.04,16.59,81.36
2.84,-2.19,0,4.46,10.55,37.24
2.01,-2.52,-1,3.56,-4.07,-86.52
0.59,-1.26,-1,10.61,-7.42,-95.68
2.6,-1.54,0,0.85,15.82,60.73
2.64,-3.11,1,6.14,3.73,30.37
1.08,-1.0,-2,7.88,0.16,-110.01
2.11,-2.75,-1,1.54,-5.16,-93.97
2.37,-2.01,1,3.0,14.19,77.92
1.69,-1.23,0,11.71,13.17,26.36
2.86,-0.09,1,-18.91,0.37,216.01
1.23,-2.97,1,6.33,-5.02,-42.4
1.16,-0.54,1,8.15,17.48,92.82
2.67,-1.16,0,-5.39,17.15,86.52
0.21,-3.06,1,-1.79,-7.28,-106.0
2.71,-2.0,-1,5.66,5.49,-16.62
2.64,-2.75,0,7.78,1.83,-6.3
0.02,-2.29,0,-2.01,-10.57,-130.06
2.92,-0.79,-1,-7.56,13.8,64.74
1.08,-2.3,1,12.54,-1.93,-12.61
0.94,-3.07,-1,-6.58,-0.36,-179.34
3.06,-1.0,-1,-6.84,12.86,60.73
0.07,-2.42,0,-2.86,-9.47,-134.65
0.64,-0.52,1,15.61,11.32,64.17
0.24,-2.48,0,-1.89,-9.32,-128.34
2.59,-1.12,-1,0.98,13.8,26.93
1.2,-2.19,1,13.38,0.74,0.57
1.63,-2.04,2,5.87,11.2,91.1
3.04,-1.58,0,-5.42,14.62,83.65
0.78,-2.1,0,8.45,-8.64,-75.63
2.55,-1.66,1,-3.6,15.99,108.29
1.56,-1.11,-1,12.35,6.39,-31.51
0.25,-1.02,0,16.83,-8.01,-44.12
0.69,-1.94,1,14.39,-3.92,-14.32
0.17,-2.44,0,-2.11,-9.53,-130.06
2.55,-3.12,0,5.98,-3.65,-32.66
0.63,-2.14,0,6.51,-9.85,-86.52
0.37,-0.12,-1,18.43,-0.51,-42.97
0.13,-1.6,1,13.89,-9.23,-26.93
0.69,-0.01,1,10.08,15.82,96.26
0.73,-0.58,1,15.0,12.1,65.89
2.99,-0.25,-1,-14.54,10.69,99.69
1.92,-1.0,-1,8.82,11.59,-4.58
1.44,-1.12,1,9.29,15.92,75.63
